SampleNo,Subject,UtteranceNo,TrueClass,weighted_PCA_feature,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_6,pca_component_7,pca_component_8,pca_component_9,pca_component_10,pca_component_11,pca_component_12,pca_component_13,pca_component_14,pca_component_15,pca_component_16,pca_component_17,pca_component_18,pca_component_19,pca_component_20,pca_component_21,pca_component_22,pca_component_23,pca_component_24,pca_component_25,pca_component_26,pca_component_27,pca_component_28,pca_component_29,pca_component_30,pca_component_31,pca_component_32,pca_component_33,pca_component_34,pca_component_35,pca_component_36,pca_component_37,pca_component_38,pca_component_39,pca_component_40,pca_component_41,pca_component_42,pca_component_43,pca_component_44,pca_component_45,pca_component_46,pca_component_47,pca_component_48,pca_component_49,pca_component_50,pca_component_51,pca_component_52,pca_component_53,pca_component_54,pca_component_55,pca_component_56,pca_component_57,pca_component_58,pca_component_59,pca_component_60,pca_component_61,pca_component_62,pca_component_63,mean_PCA
11.0,1.0,11.0,1,1.8265702110386228,-5.326461965015366,-2.2756603191012044,-1.0002690226609325,1.1904265874393543,0.2129556072118208,-1.7033420714553094,-1.1106255538883387,-1.276137770486536,0.2960985588152696,0.33959397555909787,-0.6271017340304361,-0.6297952010993068,1.3502076219932246,0.9456448986499754,0.026179496267545788,1.3169405211540748,0.8412469346368936,-0.2950985388278788,0.02142514372127969,1.2555838716238095,-0.18384665015096766,-0.5515001161367994,0.21000630498830772,-1.1378893512774306,0.691769618600685,0.798751402214361,0.01870047981399654,0.2598272236084518,-0.006430141984010209,-0.4207744097100909,0.05073764983976948,0.859050133737122,0.38635991351729837,0.34989242499882334,-0.8390509057631094,0.21552822240223696,-0.382303436016601,-0.2556557693519211,0.0656772533186591,-0.09722462417315703,-0.1752470435727365,-0.08771971423185372,0.6898305034817893,-0.3653171142795559,0.061147338261587206,-0.30337254074645165,-0.018535999774662713,-0.6004714401458634,-0.7587814200511867,-0.10091566389344128,0.11450283904998157,0.7062218771386339,0.030719237895539417,-0.278796148756211,0.3915209933246919,0.17791520045134068,0.33219331245225014,-0.12336705857348107,-0.09736911206072159,-0.009384480705618713,0.547953194216407,0.01830087868236519,0.2617167455233704,-0.09380967739579953
12.0,1.0,12.0,1,1.9535458661637186,-5.314239369855717,-3.1769146602225997,-1.8347197311976071,0.9000277656906086,-0.6480605148669627,-1.984312538915697,-0.4802303147356362,-0.3019027547897771,-0.16764120316903064,-0.5572011623794544,-0.5986115594687639,0.15442678143179733,-0.2288490903543833,-0.5092523342105365,-0.21451889439167193,0.8236160787238642,0.02054473383395564,-0.36090281350748626,-0.8274858657889729,0.08526235329430157,0.47964751399539696,-0.26953347451062926,-0.6150592900056099,-0.7965616044390663,-0.1155748998076614,0.5804680210778098,0.162053108936864,0.7028206697629968,-0.13745629555552688,0.7732317952603679,0.8979083515199942,-0.16954027684597092,-0.13448436028779034,0.4331919041576439,0.19777450376512132,-0.4667390226913729,0.30760735331720024,0.2013100108851136,0.9274267372866603,-0.35265901984922243,0.36921599202658545,-0.07135142767261679,-1.0063623825025514,0.3454895905760903,-0.17975639245131791,-0.41577779029913614,0.8892435892893459,-1.620161888194618,-0.1706551632247729,-1.0160849487863886,0.5468552088669558,0.11094105652883271,-0.6041748835518617,0.49084473451012284,0.30408281054439346,0.3314236601071502,-0.27515270251032375,0.07396805119598782,-0.19626197602551018,-0.32117514052173324,0.08220845449846945,0.37306315797700157,0.15336176313862512,-0.22533359367794872
13.0,1.0,13.0,0,1.5502664621747075,-4.393725612939848,-1.167242852587402,-0.682660842249308,1.1110996777584847,0.30477110544377645,-0.2728361095952011,0.504019576894807,-2.1689897091637755,-2.2184893780997856,-0.9735733455149339,-1.6310645807246187,-1.2663300079817608,-0.7892815283841872,-0.04811120434456253,-0.49295286655532344,0.5216042227413696,-0.20433434233096046,-0.6766134402164571,-1.2612070189099824,1.54943355684623,-0.07608525651867054,-0.7560389767332457,1.3709574275566343,0.07300630310628664,2.9745385589951536,-0.07646588152994939,1.0439909198357298,-0.014349248030153198,-0.9495370364548325,-0.5636512999761791,0.5641743932820568,-0.13797671693969793,-0.47301935269533263,-1.3462206273585742,-0.05855627179252479,1.375467426752971,0.18356145828591308,-0.07978859975911794,1.0703516274741973,1.0357449711468592,0.3239493949353337,0.11400067867703023,-0.41380087459948584,-1.1725564326796942,0.23136098023104526,0.7121106242866362,0.5364508061134406,0.5799613844924927,-0.9384939655729031,-0.6925262624693601,1.084705577205903,-0.9588622629899161,-0.09089671757154599,-0.03671596685122371,-0.06270105114584916,0.136102934434488,-0.7773698003167114,-0.20359736982352028,0.7825217354012559,-0.31790498692978264,0.17624158665725448,-0.39764792386898373,-0.3292149721985448,-0.16892599634138375
14.0,1.0,14.0,1,2.051771522684959,-5.068888423492789,-3.0114237372216595,-0.8625895905124833,0.5462656939700645,2.0719208415815555,-2.0824188039229274,-1.3236831563414655,1.2187566632429998,-1.5356067445010304,0.18426667741528566,-0.13663758173245658,-1.492223999303,1.5752740348062968,-0.35008732027086487,-0.7169448564641123,-1.0379386310759493,-0.35044308824993775,-0.9287446566608027,-0.09912981987495063,0.9398174585395855,0.723329526668183,-0.08948011284720353,-0.7567258209248696,0.7512104728599599,-0.9103307847480987,0.41039489751146696,0.14923984508952978,-1.2712678971474758,1.7417145766789848,-0.2162499385180231,-1.0731390135909415,-1.1340751373044908,0.1576592018886834,-0.4123971626300905,1.0802135325406528,0.7489850882405251,1.3659413014286375,0.9044280499966927,-0.2610037230673004,-0.47781562762330043,-0.9603899391745274,0.5706034693613303,-0.8177735984763853,0.44636108574934036,0.701148807192722,0.3041523774393574,0.5359320847843014,1.4061577891016759,0.5116359294447778,-0.13838114855953015,0.1629985976552256,-0.19814307530109487,-0.6568115014596251,0.5329696744967207,-0.03388455368730055,0.4411604074050511,0.09367497778706886,-0.6861349243712631,0.23030519208299494,0.7289435034364949,-0.2149030852610037,-0.15875763554235123,0.09263007764662218,-0.12713020709088316
15.0,1.0,15.0,0,1.9016786744924417,-5.395919799971617,-1.6535960549936761,-2.2913706328537176,0.5831432916769943,1.1587427757866076,-2.3742617335951106,-1.3183494090706662,0.3427477800904107,-0.18285642034485844,-0.29558921157050505,-1.3118319883835616,1.7705067009212228,0.7648871009164238,0.05180668879488841,-0.5369936998414122,-0.5871698805832951,-0.7173857596714732,0.7585018565386055,-0.5541723520901127,0.9758030817663506,1.2038546833535826,1.636449935731778,-1.6300204914952166,-0.658228409166784,0.03851118880038884,0.14891404535643024,0.17969023197561101,-0.264933911141117,-0.28861632630438866,0.4512547898027615,2.1627485209714172,-1.074119731026608,-0.08476099127777907,-0.06069168739630005,0.6313440431772632,-0.4798717796869501,0.7016273021904327,0.39166359167787185,0.4558518983400166,-1.1278502012042166,-1.1748561610585113,0.8925455752099536,0.6997834494656872,0.4330755437113081,0.7241420334631028,-0.7337411043914822,-0.13578811992672973,-0.35812277486194977,-0.12563209418920956,-0.8596914989245168,-0.1273411934785323,0.09395859369756696,0.3804573477889146,-0.15833037346123607,0.31196190607038365,-0.22324193200081718,-0.07346453877131401,-0.2331737741093922,-0.2761489381858585,0.20346844458998536,0.14412712568837793,-0.484810885053304,-0.12193249924509184,-0.1513015129964527
16.0,1.0,16.0,1,1.720450379994312,-3.5869490322144553,-2.089331227613955,-1.8925729146797299,-0.11778603235347512,-1.5477300387517041,-0.3834381209867405,1.4452377223564703,-1.2642920901399857,-2.708278347724983,-1.9081311863516972,-1.5956022274157495,-0.1838940157298522,1.472680546083342,-1.1712202706851003,0.8389081814704379,1.6781654233852505,-1.6339811356411362,-1.1431414447513206,-0.8955984632060899,-0.056139586605288526,-0.9508549548734149,-0.08461930729593536,-0.6937568980027412,1.5161624912969538,0.3106482111633105,-1.8687526748341048,0.4218490425379731,-0.717760587843823,-0.34933043856007295,1.0168051169605945,1.5346263512653853,0.9146788305832638,-0.897936094115683,-0.17976800927733502,1.204101844486077,0.7209357745493037,-1.0653368990517285,-0.4029071441904312,-0.7836344869280807,0.7401011601273952,-1.2375826508059824,0.5269768485272825,0.6659759290621056,0.5063139042118219,-1.0937700209799195,0.04116823171280495,1.1807733400051132,-0.4525805597270257,0.26990172185908595,0.35436286057372735,1.125199766016807,0.5168883401621018,0.44074698409467633,0.16105137333774197,-0.591227604368397,0.5875524528426472,-0.2898605769931965,-0.21942466457440601,0.24998997012469298,0.7638278086637084,-0.4743856501192739,0.040282180547357584,-0.4520411261906056,-0.21465162618087474
17.0,1.0,17.0,1,2.922900635835028,-4.505928646710146,7.952611528746259,-1.9813421815689707,-1.410532552912125,-1.3190833723678157,0.41140178132316957,3.592000877760303,2.031760048894109,-0.8863148923043678,-2.5642474884770365,1.4596413730518536,-0.9753586371663222,0.9227331075315297,-1.0306286887036236,0.7012966347364815,1.1929308089613258,-0.4081766193822266,0.9700591410113955,-1.4201490044052618,-1.6302858610389943,0.3948573536598077,0.5010059543414811,-1.2182385787027472,1.2382980308657423,1.6883590313180592,-0.5365175155377316,-0.3673428452588937,0.6437897148364731,-1.1327596055442213,-1.2440488509923229,0.4171096175734827,-0.4977683544079183,-0.1271798978750863,0.17169563356212725,0.0453364075343705,-0.0974090771389013,-0.37566213997353537,-0.5179002120574504,-0.43593885764206614,0.5452942119372924,0.3292153134705156,-0.028837769964653606,1.2821152677330763,-0.2311568186611969,0.21085799238198408,0.17323196922524653,-1.7356836408042464,-1.1202017608590213,0.29491166779890693,-0.7041985055416277,0.6140542428367819,-0.09609345980443411,-0.0026096601991028854,0.6862251015229527,-0.6074944855146291,0.1513717325721615,0.7279329819194009,0.1576237998485394,-1.0149157753927902,-0.70531397312355,0.21523266458061385,0.2439103375744771,-0.13950067755917364,-0.01721806372628547
18.0,1.0,18.0,0,1.8527338399094428,-4.863877402838878,-2.729341754760221,-2.3144656579831224,0.4054679720565779,0.3129546649389323,-3.1690542117974765,-0.0753473151709475,0.37530528737505137,-0.44971815273466087,-1.207405474976069,0.5136857182039304,-0.30659722462901207,-0.756153912860233,-0.47405529356366327,-0.6955637850249515,0.29133413000342795,0.11820213238904602,0.24509545094284588,-0.3366421450552001,0.13712132734672977,-0.19572742834491863,-0.6220131176451372,-0.7324046563132549,0.5294131839451168,0.04125044137037188,0.3054763373269554,-0.35818318944651145,0.13094139401284147,-0.936901642392942,1.4824184182664546,0.638610159715301,-0.1195228915798708,0.6928084715624367,-0.20357205661992592,0.11282143295381392,0.3871748861510139,0.3965713836296214,0.4470888820282345,0.9905845392557722,0.526160723582693,-0.29167353283671005,-0.09494020000003217,1.2181197687384342,-0.06192159949635459,-0.2279313695831211,-1.0402544808271332,0.6109260358168503,0.3147380673279194,0.7011631353449507,0.3974383955248459,0.5659226777930219,-0.002876583015013272,-0.5350116210635019,0.6408136159388521,0.03510200172817003,-0.10865445787213147,-0.01777619422164299,0.41430287617878575,0.494894569939634,0.12921218811877033,0.25103238909752335,-0.005875408066878652,-0.1626235515190741,-0.12878021333802597
19.0,1.0,19.0,0,1.7360109492835238,-3.672014254300769,-2.99695223306353,-1.3066339221202377,0.28002691537107677,-1.006164214692553,-1.0346656595338635,0.8237788219288951,-0.4174474743994712,2.7007761511008033,-0.746855398985078,-1.7565121338306795,2.0794785364171786,-1.3825300334199728,-1.3228444814507272,0.8685163433403469,0.31544894717702,1.1541540024378452,0.03304584428635156,0.599021932036166,-1.1263466431365083,-0.3296228855046183,0.5799255252794271,0.2120249495083839,-0.5658584060233003,1.0402002286406977,0.03777405376939237,-1.0671155597809143,0.7998534036697478,-0.3951577035473006,0.29263263232885706,1.2362970462658014,-1.6877003665603896,0.8559103981327316,0.040692298742333134,-0.1057602475015521,0.30921641104658715,-0.6466111720674207,0.10030917043399183,-0.1901849046565801,-0.4834961650586993,0.5884370343503578,0.38616575842695444,0.05706354339943756,-0.7996690302215979,-0.1118760003164276,-0.027235246146087133,-0.48407660783419065,-0.8066530824129259,0.16345235732965546,0.2823479005684079,-0.31118163199019366,0.04815814220730495,1.1109454675174109,-1.6461869543437837,-0.520777232557323,-0.12827486269230517,-0.47036815166802376,-0.26660473007058455,-0.3852725428107663,-0.5222399686260619,0.5829933274450807,0.3677927476039494,-0.3336051081296579,-0.1735633612295609
20.0,1.0,20.0,0,1.9421156796635082,-5.361370091234668,-1.9138622293463736,-2.1649238038987573,0.6916137120506974,-0.8359881454868109,-1.9920841611275155,-0.9077132021972482,-1.83774778576622,-1.2103940456043771,-0.6613228782516093,1.0119901154378732,-0.9951660619771364,-0.3619593754823158,0.7663239660467638,0.5181720532701892,-0.45546601590384844,0.14042093345017395,1.3335495728407836,0.2876359245978779,0.8770198563642146,-0.44134241014657577,-0.9264003408012125,0.27513494804758026,-1.7852526034838432,-0.016064973936693448,1.1871856993985201,0.6791136908722505,0.31015813380033147,-1.3707106551022805,0.8113352213185894,-0.49999567044277055,0.561686253640892,0.6882089567154139,0.11252752106276132,-0.16030877994058318,0.2605686867728223,-0.11688337225979654,-0.045972682183927235,0.23159168342224074,-0.3384669589073613,0.03566828862533823,-0.45117161920989346,0.5923115775798135,-0.38081504165770796,-0.46505907085709414,-1.1344001180455223,-0.2982747088890851,0.345839599460346,0.8045949403403433,0.29937323887179784,-0.7150550660287385,-1.1309194569110714,0.06395602502357604,0.618974981451317,0.241498670471016,-0.03770526365043397,-0.3783611212202803,-0.15908408459891119,0.20061647021942375,0.1661602897347702,-0.060349038966979324,0.6673281068239912,0.40188221901408383,-0.2254398358873726
