0
152.0
244.0
252.0
263.0
270.0
281.0
295.0
299.0
347.0
401.0
424.0
432.0
439.0
450.0
492.0
495.0
517.0
519.0
520.0
532.0
543.0
561.0
572.0
577.0
595.0
596.0
604.0
761.0
770.0
776.0
807.0
818.0
852.0
856.0
859.0
877.0
879.0
880.0
881.0
895.0
896.0
903.0
904.0
918.0
1057.0
1061.0
1075.0
1138.0
1142.0
1218.0
1243.0
