SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61
11.0,1.0,11.0,1.0,38.33724594116211,0.03376952186226845,37.35256576538086,38.5595588684082,39.59443283081055,2.2418670654296875,37.316162109375,40.45376205444336,21.235618591308594,3.5580949783325195,1.5229188203811646,0.8284224271774292,0.10112076997756958,1.3180598020553589,2.8746540546417236,2.773533344268799,27.264476776123047,17.75577735900879,25.657060623168945,10.408764839172363,0.02535053715109825,0.8447970151901245,1.0428094863891602,1.103658676147461,10.844911575317383,0.2591228187084198,14.832517623901367,0.6028761863708496,23.739971160888672,0.5144059658050537,532.4619140625,0.28185710310935974,1363.9998779296875,0.1479846090078354,-109.4078140258789,-0.7867407202720642,1569.1256103515625,0.1463708132505417,-81.97176361083984,-0.9417318105697632,2589.155517578125,0.09860806912183762,-83.96605682373047,-0.8991975784301758,-15.968185424804688,-0.6050525307655334,28.094623565673828,0.31951838731765747,0.09790311753749847,0.2374086230993271,-0.02016308531165123,-0.6179156303405762,-8.297687530517578,16.242551803588867,0.1435292363166809,-0.006654685828834772,5.970149517059326,1.6129032373428345,0.41999998688697815,0.0,0.08500000089406967,0.014999999664723873
12.0,1.0,12.0,1.0,38.12236404418945,0.2817898094654083,27.547924041748047,37.565696716308594,50.79081726074219,23.24289321899414,89.45974731445312,0.0,218.90463256835938,472.53204345703125,0.9433825612068176,0.7978360056877136,0.10575225949287415,0.9724122285842896,1.688063383102417,1.5823111534118652,26.678991317749023,15.0773286819458,14.258696556091309,4.845397472381592,0.04404321312904358,0.6763995289802551,1.7569655179977417,0.7193574905395508,1.385931372642517,5.788522243499756,13.503927230834961,1.5402963161468506,10.003913879394531,1.9205830097198486,779.432373046875,0.4460371732711792,943.5519409179688,0.36825746297836304,-129.14390563964844,-0.6257308125495911,2039.6009521484375,0.17028814554214478,-113.21845245361328,-0.7170596718788147,2978.757568359375,0.11852487176656723,-111.96826934814453,-0.7341063022613525,-4.472719192504883,-4.145686149597168,12.594429969787598,1.4512310028076172,0.09636112302541733,0.36191436648368835,-0.018317924812436104,-0.9910626411437988,0.45784881711006165,9.024477005004883,0.1181921511888504,-0.0038223930168896914,4.44444465637207,4.761904716491699,0.09749999642372131,0.06057020649313927,0.08999999612569809,0.025495097041130066
13.0,1.0,13.0,0.0,40.930999755859375,0.31072771549224854,35.877532958984375,37.22881317138672,60.41388702392578,24.536354064941406,695.7865600585938,0.0,90.77073669433594,76.39356994628906,1.0689152479171753,0.6687424182891846,0.3191576600074768,1.0701045989990234,1.613540768623352,1.2943830490112305,20.962305068969727,13.589319229125977,19.22978401184082,10.558606147766113,0.11104179173707962,1.4885259866714478,2.654212474822998,0.5732941627502441,1.3824647665023804,6.2592387199401855,14.093823432922363,0.9080405831336975,15.993119239807129,0.5773050785064697,756.587890625,0.5385420322418213,1034.780517578125,0.6676812171936035,-121.80952453613281,-0.7617605328559875,1964.421630859375,0.13728481531143188,-94.96531677246094,-0.852516233921051,2815.077880859375,0.14404994249343872,-93.48201751708984,-0.8764532804489136,-5.906363010406494,-3.3396058082580566,13.380385398864746,1.2830567359924316,0.12283781915903091,0.25538650155067444,-0.020894097164273262,-0.9169381260871887,3.7274575233459473,8.734268188476562,0.13774918019771576,-0.0032269128132611513,5.882352828979492,6.349206447601318,0.07999999821186066,0.048476800322532654,0.054999999701976776,0.014999999664723873
14.0,1.0,14.0,1.0,36.86127471923828,0.02966054528951645,36.194969177246094,36.695281982421875,37.02969741821289,0.8347282409667969,7.576574325561523,0.0,-0.697171688079834,10.251730918884277,1.5509791374206543,0.8454047441482544,0.35559752583503723,1.1589851379394531,2.6615700721740723,2.3059725761413574,28.796022415161133,5.969570159912109,6.855706691741943,9.073469161987305,0.02612829953432083,0.6902499198913574,1.1369794607162476,0.7418721318244934,9.23249626159668,0.37884876132011414,10.992122650146484,0.6515282392501831,21.157665252685547,0.3993097245693207,622.1959838867188,0.2582196593284607,1218.10693359375,0.14123551547527313,-35.88143539428711,-1.3271571397781372,1850.065673828125,0.1243920549750328,-48.12392044067383,-0.8687814474105835,2769.92529296875,0.05046270787715912,-46.42104721069336,-0.9212175607681274,-21.010784149169922,-0.47557756304740906,28.55823516845703,0.40530818700790405,0.08837859332561493,0.27402618527412415,-0.029075300320982933,-0.32828617095947266,-9.662668228149414,20.81507682800293,0.09922464936971664,-0.005418755114078522,4.411764621734619,1.5873016119003296,0.5699999928474426,0.0,0.029999999329447746,0.0
15.0,1.0,15.0,0.0,20.355377197265625,0.2781359851360321,15.729969024658203,17.392824172973633,28.139419555664062,12.40945053100586,123.4732437133789,24.339811325073242,98.21002960205078,67.50020599365234,0.09501583874225616,0.7183020710945129,0.07378119230270386,0.07934175431728363,0.0841105729341507,0.010329380631446838,4.790660858154297,4.057877540588379,7.518768310546875,1.7277697324752808,0.20768485963344574,0.7654359340667725,3.229710578918457,0.533888578414917,-4.7285990715026855,-1.0146232843399048,-2.1206912994384766,-13.158761024475098,38.28157424926758,0.7744250297546387,513.7639770507812,0.24047522246837616,1427.1131591796875,0.15691696107387543,-187.4374542236328,-0.25201377272605896,1592.703857421875,0.1670266091823578,-189.11203002929688,-0.21904844045639038,2743.253173828125,0.10576395690441132,-189.5697479248047,-0.21041607856750488,-29.829845428466797,-0.29750311374664307,43.275543212890625,0.23770774900913239,0.04957560449838638,0.8012569546699524,-0.018087372183799744,-0.5426068305969238,-7.0123209953308105,18.71132469177246,0.16128094494342804,-0.003229177789762616,0.9404389262199402,0.31847134232521057,0.22999998927116394,0.0,1.4399999380111694,1.149999976158142
16.0,1.0,16.0,1.0,42.6390380859375,0.20732690393924713,37.31155014038086,37.55142593383789,55.582550048828125,18.270999908447266,97.46531677246094,0.0,3.1367945671081543,9.253851890563965,1.2102001905441284,0.9267538785934448,0.10785564035177231,1.0601856708526611,1.9311140775680542,1.823258399963379,25.682037353515625,9.803414344787598,11.113612174987793,9.35720157623291,0.030182145535945892,0.753706157207489,1.550791621208191,0.7982178926467896,6.687366485595703,1.1050169467926025,16.268577575683594,1.0364606380462646,15.578349113464355,0.8923803567886353,778.7913818359375,0.4913349449634552,982.7113037109375,0.2215505838394165,-85.30858612060547,-1.0143747329711914,1983.124267578125,0.16108804941177368,-70.96668243408203,-1.1441619396209717,2884.633056640625,0.10703659057617188,-69.87909698486328,-1.1610747575759888,-7.32690954208374,-2.5446999073028564,15.340299606323242,0.9402391910552979,0.11188492923974991,0.21712659299373627,-0.021738195791840553,-0.7959860563278198,-6.331260681152344,16.242008209228516,0.15245090425014496,-0.009600365534424782,3.9473683834075928,2.816901445388794,0.23999999463558197,0.12999999523162842,0.05999999865889549,0.021602468565106392
17.0,1.0,17.0,1.0,37.09572982788086,0.02600945346057415,36.61711502075195,36.93304443359375,37.7651481628418,1.1480331420898438,126.7081298828125,26.040363311767578,5.389215469360352,11.936092376708984,1.0348458290100098,0.8097453713417053,0.19407498836517334,0.9558698534965515,1.6494255065917969,1.4553505182266235,29.691240310668945,13.816673278808594,13.147796630859375,8.956201553344727,0.030525868758559227,0.8710208535194397,1.6428526639938354,0.8555269837379456,9.235672950744629,0.31950467824935913,21.35215187072754,0.3208264112472534,22.41829490661621,0.24863265454769135,600.885498046875,0.2785016894340515,993.6605224609375,0.2676963210105896,-92.2994613647461,-0.8506300449371338,1856.5550537109375,0.15541508793830872,-87.57209777832031,-0.8267010450363159,2781.54150390625,0.08901526033878326,-85.53712463378906,-0.8565458059310913,-15.958651542663574,-0.7816817760467529,21.91071891784668,0.5903875231742859,0.11047788709402084,0.20802240073680878,-0.02824871428310871,-0.41720443964004517,-6.759619235992432,11.833322525024414,0.11953084170818329,-0.01491168700158596,4.34782600402832,3.125,0.20999999344348907,0.07000000029802322,0.05666666477918625,0.02054804563522339
18.0,1.0,18.0,0.0,37.34001922607422,0.034177619963884354,36.969512939453125,37.58567428588867,38.126609802246094,1.1570968627929688,12.414986610412598,30.395544052124023,23.301044464111328,6.88802433013916,1.1222710609436035,0.6690890789031982,0.3584005534648895,1.14642333984375,1.5951282978057861,1.2367277145385742,28.963024139404297,14.457146644592285,16.16143798828125,9.071054458618164,0.03311048075556755,0.8069500923156738,1.1281834840774536,0.8624267578125,9.86190414428711,0.3592057526111603,19.419870376586914,0.37043076753616333,25.650175094604492,0.2608393728733063,637.961181640625,0.2859909236431122,1177.84228515625,0.22052675485610962,-50.18125534057617,-1.2527118921279907,1831.2191162109375,0.18146580457687378,-56.78792953491211,-0.9777079224586487,2746.092529296875,0.12065361440181732,-56.51709747314453,-0.9780882000923157,-21.510303497314453,-0.4221295714378357,29.941007614135742,0.293757826089859,0.1086064875125885,0.24190978705883026,-0.028154956176877022,-0.34249231219291687,-6.446298122406006,16.95454216003418,0.1472664773464203,-0.01398808415979147,6.6666669845581055,1.9230769872665405,0.4399999976158142,0.0,0.05999999865889549,0.0
19.0,1.0,19.0,0.0,38.04766082763672,0.011272956617176533,37.76411819458008,38.01146697998047,38.43721008300781,0.6730918884277344,13.559399604797363,12.216777801513672,-1.2335726022720337,8.474800109863281,1.1394051313400269,0.6555294394493103,0.2873017191886902,1.165825605392456,1.8431752920150757,1.5558736324310303,22.66651153564453,8.764721870422363,0.28705596923828125,8.055577278137207,0.019445838406682014,0.9049317836761475,1.2355527877807617,0.9438322186470032,11.638236045837402,0.2515285909175873,19.32877540588379,0.44074490666389465,24.49773406982422,0.3007122874259949,724.5550537109375,0.24177366495132446,1185.5609130859375,0.1810867190361023,-40.15419387817383,-0.9780359864234924,1964.0592041015625,0.13612405955791473,-47.581661224365234,-0.7242662906646729,2968.442626953125,0.08434021472930908,-46.55158996582031,-0.7260977029800415,-21.2049560546875,-0.5160722732543945,27.944799423217773,0.3948855400085449,0.1132417693734169,0.23679961264133453,-0.02566438727080822,-0.37132367491722107,-24.147077560424805,39.13793182373047,0.11817616969347,-0.01377059891819954,3.773585081100464,4.255319118499756,0.20999999344348907,0.12999999523162842,0.019999999552965164,0.0
20.0,1.0,20.0,0.0,38.98664855957031,0.09013374149799347,36.71908187866211,38.51311111450195,39.17673873901367,2.4576568603515625,52.1376838684082,22.736963272094727,46.06269836425781,30.297115325927734,1.0545789003372192,0.6755434274673462,0.19602495431900024,1.003211259841919,1.801732063293457,1.6057071685791016,21.842716217041016,7.352633476257324,14.380131721496582,8.265810012817383,0.03940201923251152,0.9218862056732178,1.3910633325576782,0.9150552749633789,8.372802734375,0.5304998159408569,20.75672149658203,0.4738866686820984,20.791791915893555,0.45289674401283264,685.6016235351562,0.3184937536716461,1047.7156982421875,0.277732253074646,-54.24494934082031,-1.1152514219284058,1869.1915283203125,0.13243670761585236,-53.295284271240234,-0.956129252910614,2847.407470703125,0.08789607882499695,-53.215797424316406,-0.9521030187606812,-16.768997192382812,-0.45159703493118286,24.447172164916992,0.2979089915752411,0.1087297573685646,0.24854187667369843,-0.028722010552883148,-0.4389401078224182,-9.020686149597168,18.00191879272461,0.13908633589744568,-0.015680376440286636,6.349206447601318,3.4482760429382324,0.23999999463558197,0.04999999701976776,0.03999999910593033,0.0
21.0,1.0,21.0,1.0,37.3748779296875,0.039262253791093826,36.7520866394043,37.64183044433594,38.15144729614258,1.3993606567382812,-16.16631507873535,103.33023834228516,25.040054321289062,4.41758394241333,1.0086102485656738,0.7081243395805359,0.22469252347946167,1.040550708770752,1.5547338724136353,1.3300414085388184,18.888059616088867,6.303648948669434,19.408187866210938,8.813593864440918,0.036441877484321594,0.8037175536155701,1.7006454467773438,0.7765630483627319,9.886588096618652,0.31053251028060913,16.875680923461914,0.46816664934158325,27.9127254486084,0.4331829845905304,686.8435668945312,0.30169478058815,1310.923828125,0.2126193791627884,-59.02401351928711,-1.0197489261627197,1780.883056640625,0.15977409482002258,-59.046810150146484,-0.8793418407440186,2801.755615234375,0.09943708032369614,-60.79887008666992,-0.8392387628555298,-21.125158309936523,-0.6451505422592163,30.909517288208008,0.5066503286361694,0.1036352887749672,0.2574045658111572,-0.028361888602375984,-0.47812163829803467,-11.335060119628906,20.18806266784668,0.1554124355316162,-0.009624727070331573,6.060606479644775,3.4482760429382324,0.23999999463558197,0.10999999940395355,0.029999999329447746,0.009999999776482582
22.0,1.0,22.0,2.0,40.264808654785156,0.13209083676338196,37.41825485229492,38.453495025634766,40.06681823730469,2.6485633850097656,126.05049896240234,98.59553527832031,153.24020385742188,0.0,0.8290884494781494,0.6796160936355591,0.12120554596185684,0.819389820098877,1.3583171367645264,1.2371115684509277,13.28165340423584,5.315237522125244,20.121341705322266,12.01503849029541,0.0436323806643486,0.9086217880249023,1.7822932004928589,0.6995912790298462,7.13356351852417,0.8351892232894897,22.879016876220703,0.6626527309417725,17.059499740600586,1.0609583854675293,818.2509155273438,0.4164147973060608,885.1622314453125,0.31749680638313293,-106.82169342041016,-0.7205902338027954,2062.3974609375,0.13776947557926178,-98.7834243774414,-0.7783594131469727,2967.828369140625,0.10724128782749176,-96.70147705078125,-0.8218660950660706,-6.951603889465332,-3.3600172996520996,14.426557540893555,1.3992729187011719,0.11224840581417084,0.1982029378414154,-0.024583302438259125,-0.9008173942565918,-8.135170936584473,18.53809928894043,0.13012897968292236,-0.01641896553337574,7.8125,5.08474588394165,0.1066666692495346,0.04189934954047203,0.04999999701976776,0.022360678762197495
23.0,1.0,23.0,1.0,36.955657958984375,0.043868158012628555,36.19880294799805,37.24346923828125,37.7601318359375,1.5613288879394531,-22.22808074951172,30.444990158081055,26.540454864501953,7.726402282714844,1.3818539381027222,0.8471130132675171,0.2539718747138977,1.107944130897522,2.642733097076416,2.388761281967163,33.44563674926758,1.6301488876342773,16.988100051879883,12.019426345825195,0.025802085176110268,0.6943479776382446,2.0988800525665283,0.9042739272117615,7.882672309875488,0.42419910430908203,11.830780982971191,0.8240616917610168,23.795589447021484,0.2659848928451538,609.68896484375,0.414011687040329,1203.68798828125,0.15843680500984192,-66.75979614257812,-1.0352683067321777,1707.77587890625,0.21567916870117188,-56.08136749267578,-1.0063544511795044,2655.1552734375,0.1259419322013855,-57.4571647644043,-0.9823097586631775,-16.750110626220703,-0.45807406306266785,25.501800537109375,0.3351576626300812,0.11612534523010254,0.2397449016571045,-0.025787629187107086,-0.37089186906814575,-7.596311092376709,15.385592460632324,0.1364726722240448,-0.011610221117734909,6.0,4.651163101196289,0.17000000178813934,0.03999999910593033,0.03999999910593033,0.0
